,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedrooms_per_house,rooms_per_house,population_per_house
14304,52.0,1225.0,332.0,955.0,321.0,1.6011,106300.0,False,False,False,False,True,1.0342679127725856,3.8161993769470404,2.9750778816199377
14305,52.0,979.0,314.0,975.0,297.0,1.2375,100000.0,False,False,False,False,True,1.0572390572390573,3.2962962962962963,3.282828282828283
14306,52.0,800.0,313.0,1337.0,282.0,1.5594,87500.0,False,False,False,False,True,1.1099290780141844,2.8368794326241136,4.74113475177305
14308,37.0,1220.0,325.0,1472.0,323.0,1.825,81500.0,False,False,False,False,True,1.0061919504643964,3.777089783281734,4.557275541795666
14309,35.0,614.0,180.0,691.0,164.0,1.6953,81300.0,False,False,False,False,True,1.0975609756097562,3.7439024390243905,4.213414634146342
14310,43.0,966.0,255.0,857.0,208.0,1.2841,72000.0,False,False,False,False,True,1.2259615384615385,4.644230769230769,4.1201923076923075
14311,39.0,1647.0,478.0,2176.0,479.0,1.7642,82900.0,False,False,False,False,True,0.9979123173277662,3.4384133611691023,4.542797494780793
14312,32.0,1280.0,353.0,1335.0,330.0,1.6023,77300.0,False,False,False,False,True,1.0696969696969696,3.878787878787879,4.045454545454546
14313,35.0,365.0,98.0,463.0,112.0,2.5588,78800.0,False,False,False,False,True,0.875,3.2589285714285716,4.133928571428571
14314,43.0,1126.0,289.0,1132.0,294.0,2.1875,87000.0,False,False,False,False,True,0.9829931972789115,3.8299319727891157,3.8503401360544216
14315,40.0,1227.0,330.0,1199.0,316.0,1.2188,92500.0,False,False,False,False,True,1.0443037974683544,3.882911392405063,3.7943037974683542
14316,36.0,633.0,148.0,557.0,139.0,1.5729,82700.0,False,False,False,False,True,1.064748201438849,4.553956834532374,4.0071942446043165
14317,48.0,510.0,180.0,545.0,132.0,1.8008,86500.0,False,False,False,False,True,1.3636363636363635,3.8636363636363638,4.128787878787879
14318,44.0,658.0,218.0,869.0,212.0,1.9338,89400.0,False,False,False,False,True,1.028301886792453,3.1037735849056602,4.099056603773585
14319,47.0,552.0,161.0,593.0,174.0,0.9589,90000.0,False,False,False,False,True,0.9252873563218391,3.1724137931034484,3.4080459770114944
14320,50.0,475.0,172.0,483.0,120.0,1.3657,162500.0,False,False,False,False,True,1.4333333333333333,3.9583333333333335,4.025
14321,52.0,402.0,183.0,557.0,172.0,1.3125,87500.0,False,False,False,False,True,1.063953488372093,2.3372093023255816,3.238372093023256
14322,52.0,458.0,148.0,1283.0,166.0,1.2863,86300.0,False,False,False,False,True,0.891566265060241,2.7590361445783134,7.728915662650603
14323,52.0,217.0,82.0,531.0,93.0,1.6607,137500.0,False,False,False,False,True,0.8817204301075269,2.3333333333333335,5.709677419354839
14324,52.0,344.0,177.0,460.0,147.0,1.2292,137500.0,False,False,False,False,True,1.2040816326530612,2.3401360544217686,3.129251700680272
14325,52.0,788.0,463.0,805.0,391.0,0.9142,162500.0,False,False,False,False,True,1.184143222506394,2.0153452685421995,2.0588235294117645
14326,52.0,845.0,451.0,1230.0,375.0,1.0918,22500.0,False,False,False,False,True,1.2026666666666668,2.2533333333333334,3.28
14327,5.0,2508.0,827.0,2066.0,761.0,1.3092,325000.0,False,False,False,False,True,1.0867279894875164,3.295663600525624,2.7148488830486204
14328,7.0,2493.0,693.0,951.0,641.0,4.2375,205000.0,False,False,False,False,True,1.0811232449297972,3.8892355694227767,1.4836193447737909
14329,39.0,311.0,181.0,206.0,113.0,0.7685,187500.0,False,False,False,False,True,1.6017699115044248,2.752212389380531,1.823008849557522
14330,26.0,450.0,132.0,317.0,109.0,4.0,137500.0,False,False,False,False,True,1.2110091743119267,4.128440366972477,2.908256880733945
14332,24.0,1232.0,663.0,1184.0,626.0,1.0391,162500.0,False,False,False,False,True,1.0591054313099042,1.9680511182108626,1.8913738019169328
14333,52.0,1218.0,471.0,821.0,429.0,1.9597,200000.0,False,False,False,False,True,1.097902097902098,2.839160839160839,1.9137529137529137
14334,27.0,1245.0,471.0,653.0,451.0,1.2668,225000.0,False,False,False,False,True,1.0443458980044347,2.7605321507760534,1.4478935698447895
14335,52.0,408.0,143.0,313.0,143.0,1.815,116700.0,False,False,False,False,True,1.0,2.8531468531468533,2.1888111888111887
14336,44.0,626.0,256.0,572.0,229.0,1.5909,262500.0,False,False,False,False,True,1.1179039301310043,2.7336244541484715,2.497816593886463
14337,52.0,1682.0,617.0,873.0,534.0,2.0972,112500.0,False,False,False,False,True,1.155430711610487,3.149812734082397,1.6348314606741574
14338,52.0,1863.0,559.0,906.0,493.0,1.9203,195800.0,False,False,False,False,True,1.1338742393509127,3.7789046653144016,1.8377281947261663
14339,52.0,1578.0,487.0,879.0,446.0,2.4069,215000.0,False,False,False,False,True,1.0919282511210762,3.5381165919282513,1.9708520179372198
14340,49.0,1815.0,495.0,601.0,410.0,3.0571,418800.0,False,False,False,False,True,1.2073170731707317,4.426829268292683,1.4658536585365853
14341,43.0,1437.0,406.0,692.0,379.0,3.1979,466700.0,False,False,False,False,True,1.071240105540897,3.79155672823219,1.8258575197889182
14342,39.0,3803.0,806.0,1567.0,775.0,3.7039,361500.0,False,False,False,False,True,1.04,4.9070967741935485,2.0219354838709678
14343,38.0,5054.0,1168.0,2366.0,1103.0,2.9422,289400.0,False,False,False,False,True,1.0589301903898458,4.582048957388939,2.1450589301903897
14344,52.0,55.0,18.0,65.0,22.0,1.6591,112500.0,False,False,False,False,True,0.8181818181818182,2.5,2.9545454545454546
14345,40.0,581.0,157.0,298.0,156.0,2.4,255000.0,False,False,False,False,True,1.0064102564102564,3.7243589743589745,1.9102564102564104
14346,33.0,1115.0,316.0,583.0,269.0,2.5882,258300.0,False,False,False,False,True,1.174721189591078,4.144981412639405,2.16728624535316
14347,20.0,1165.0,269.0,459.0,244.0,3.175,191700.0,False,False,False,False,True,1.1024590163934427,4.774590163934426,1.8811475409836065
14348,52.0,25.0,5.0,13.0,5.0,0.536,162500.0,False,False,False,False,True,1.0,5.0,2.6
14349,15.0,1716.0,702.0,914.0,672.0,1.0612,300000.0,False,False,False,False,True,1.0446428571428572,2.5535714285714284,1.3601190476190477
14350,45.0,3025.0,583.0,1980.0,550.0,2.2982,87500.0,False,False,False,False,True,1.06,5.5,3.6
14351,27.0,2072.0,534.0,1118.0,510.0,2.8043,262100.0,False,False,False,False,True,1.0470588235294118,4.0627450980392155,2.1921568627450982
14352,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0,False,False,False,False,True,1.1270022883295194,4.478260869565218,2.4565217391304346
14353,26.0,696.0,185.0,384.0,184.0,2.6121,125000.0,False,False,False,False,True,1.0054347826086956,3.782608695652174,2.0869565217391304
14354,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0,False,False,False,False,True,1.0956375838926173,4.052013422818792,2.139261744966443
14355,26.0,617.0,112.0,251.0,110.0,3.8036,162000.0,False,False,False,False,True,1.018181818181818,5.609090909090909,2.2818181818181817
14356,11.0,4304.0,1245.0,1960.0,1105.0,3.3456,159800.0,False,False,False,False,True,1.1266968325791855,3.895022624434389,1.7737556561085972
14357,52.0,1245.0,174.0,468.0,193.0,6.9322,334500.0,False,False,False,False,True,0.9015544041450777,6.450777202072539,2.4248704663212437
14358,52.0,1283.0,173.0,436.0,190.0,7.4029,345700.0,False,False,False,False,True,0.9105263157894737,6.752631578947368,2.294736842105263
14359,52.0,1260.0,202.0,555.0,209.0,7.2758,345200.0,False,False,False,False,True,0.9665071770334929,6.028708133971292,2.6555023923444976
14360,41.0,2621.0,542.0,1074.0,471.0,2.4016,287500.0,False,False,False,False,True,1.1507430997876857,5.564755838641189,2.2802547770700636
14361,34.0,6001.0,1111.0,2654.0,1072.0,4.5878,291000.0,False,False,False,False,True,1.0363805970149254,5.59794776119403,2.4757462686567164
14362,38.0,3966.0,768.0,1640.0,729.0,3.8409,291400.0,False,False,False,False,True,1.0534979423868314,5.440329218106996,2.2496570644718794
14363,35.0,2914.0,683.0,1562.0,638.0,2.5259,240200.0,False,False,False,False,True,1.0705329153605017,4.567398119122257,2.4482758620689653
14364,44.0,1168.0,263.0,509.0,256.0,2.7273,269700.0,False,False,False,False,True,1.02734375,4.5625,1.98828125
14365,43.0,952.0,209.0,392.0,210.0,2.1635,244200.0,False,False,False,False,True,0.9952380952380953,4.533333333333333,1.8666666666666667
14366,44.0,1404.0,229.0,513.0,217.0,4.1806,263800.0,False,False,False,False,True,1.055299539170507,6.470046082949309,2.3640552995391704
14367,43.0,2216.0,375.0,918.0,388.0,5.5289,297700.0,False,False,False,False,True,0.9664948453608248,5.711340206185567,2.365979381443299
14368,37.0,2260.0,354.0,809.0,351.0,5.9113,388300.0,False,False,False,False,True,1.0085470085470085,6.438746438746438,2.304843304843305
14369,36.0,2052.0,287.0,699.0,265.0,7.5557,441400.0,False,False,False,False,True,1.0830188679245283,7.743396226415094,2.637735849056604
14370,38.0,2827.0,581.0,972.0,558.0,3.2361,500001.0,False,False,False,False,True,1.0412186379928314,5.066308243727598,1.7419354838709677
14371,32.0,4164.0,701.0,1277.0,607.0,6.6661,500001.0,False,False,False,False,True,1.1548599670510709,6.85996705107084,2.103789126853377
14372,39.0,3089.0,431.0,1175.0,432.0,7.5925,466700.0,False,False,False,False,True,0.9976851851851852,7.150462962962963,2.7199074074074074
14373,39.0,3819.0,594.0,1361.0,583.0,6.6013,396400.0,False,False,False,False,True,1.0188679245283019,6.550600343053174,2.334476843910806
14374,38.0,1840.0,291.0,633.0,283.0,4.9125,383600.0,False,False,False,False,True,1.028268551236749,6.501766784452297,2.2367491166077738
14375,36.0,2632.0,450.0,2038.0,419.0,6.5319,345800.0,False,False,False,False,True,1.0739856801909309,6.281622911694511,4.863961813842482
14376,33.0,1677.0,228.0,629.0,239.0,6.597,496400.0,False,False,False,False,True,0.9539748953974896,7.01673640167364,2.6317991631799162
14377,37.0,2224.0,331.0,821.0,341.0,6.3331,400000.0,False,False,False,False,True,0.9706744868035191,6.521994134897361,2.407624633431085
14378,44.0,1934.0,325.0,783.0,316.0,4.8684,358600.0,False,False,False,False,True,1.0284810126582278,6.120253164556962,2.4778481012658227
14379,33.0,4168.0,1112.0,1785.0,984.0,2.7515,247700.0,False,False,False,False,True,1.1300813008130082,4.235772357723577,1.8140243902439024
14380,36.0,3548.0,956.0,1648.0,866.0,2.6962,288200.0,False,False,False,False,True,1.1039260969976905,4.096997690531178,1.9030023094688222
14381,36.0,1830.0,430.0,755.0,419.0,2.9904,286800.0,False,False,False,False,True,1.026252983293556,4.3675417661097855,1.801909307875895
14382,40.0,2186.0,549.0,953.0,515.0,2.8007,257100.0,False,False,False,False,True,1.0660194174757283,4.244660194174758,1.850485436893204
14383,44.0,1686.0,285.0,712.0,298.0,4.0268,298600.0,False,False,False,False,True,0.9563758389261745,5.657718120805369,2.389261744966443
14384,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0,False,False,False,False,True,0.9217081850533808,5.295373665480427,2.373665480427046
14385,39.0,1688.0,256.0,635.0,272.0,4.5938,367400.0,False,False,False,False,True,0.9411764705882353,6.205882352941177,2.3345588235294117
14387,21.0,2050.0,608.0,1131.0,550.0,2.4779,165000.0,False,False,False,False,True,1.1054545454545455,3.727272727272727,2.056363636363636
14388,16.0,735.0,139.0,299.0,134.0,4.6354,179200.0,False,False,False,False,True,1.037313432835821,5.485074626865671,2.2313432835820897
14389,16.0,1953.0,404.0,798.0,385.0,4.8167,169800.0,False,False,False,False,True,1.0493506493506493,5.072727272727272,2.0727272727272728
14390,35.0,2615.0,525.0,1312.0,547.0,4.1339,238200.0,False,False,False,False,True,0.9597806215722121,4.780621572212066,2.3985374771480803
14391,45.0,1718.0,293.0,757.0,329.0,4.05,284900.0,False,False,False,False,True,0.8905775075987842,5.221884498480243,2.3009118541033433
14392,36.0,2831.0,669.0,1279.0,660.0,2.9896,252700.0,False,False,False,False,True,1.0136363636363637,4.289393939393939,1.937878787878788
14393,36.0,1856.0,475.0,822.0,416.0,2.3042,220600.0,False,False,False,False,True,1.1418269230769231,4.461538461538462,1.9759615384615385
14394,41.0,1989.0,514.0,1015.0,489.0,2.79,226000.0,False,False,False,False,True,1.0511247443762781,4.067484662576687,2.0756646216768915
14395,36.0,1240.0,310.0,577.0,319.0,2.6625,248200.0,False,False,False,False,True,0.9717868338557993,3.8871473354231973,1.8087774294670846
14396,32.0,3551.0,1037.0,1731.0,935.0,2.2017,208300.0,False,False,False,False,True,1.1090909090909091,3.797860962566845,1.851336898395722
14397,36.0,1929.0,526.0,974.0,491.0,1.7622,205800.0,False,False,False,False,True,1.0712830957230142,3.928716904276986,1.9837067209775967
14398,33.0,1980.0,614.0,1057.0,567.0,2.2042,231300.0,False,False,False,False,True,1.0828924162257496,3.492063492063492,1.8641975308641976
14399,37.0,1189.0,377.0,645.0,377.0,2.4672,216700.0,False,False,False,False,True,1.0,3.1538461538461537,1.7108753315649867
14400,34.0,981.0,313.0,508.0,304.0,2.2328,266700.0,False,False,False,False,True,1.0296052631578947,3.226973684210526,1.6710526315789473
14401,37.0,1467.0,442.0,651.0,354.0,2.375,340400.0,False,False,False,False,True,1.2485875706214689,4.1440677966101696,1.8389830508474576
14402,43.0,906.0,240.0,458.0,205.0,1.8365,328600.0,False,False,False,False,True,1.170731707317073,4.419512195121952,2.234146341463415
14403,36.0,1527.0,427.0,710.0,312.0,2.7857,291700.0,False,False,False,False,True,1.3685897435897436,4.894230769230769,2.2756410256410255
14404,21.0,1479.0,484.0,658.0,384.0,2.45,350000.0,False,False,False,False,True,1.2604166666666667,3.8515625,1.7135416666666667
14405,38.0,1267.0,340.0,442.0,250.0,4.3403,500000.0,False,False,False,False,True,1.36,5.068,1.768
14406,32.0,2021.0,524.0,973.0,485.0,3.18,362500.0,False,False,False,False,True,1.0804123711340206,4.167010309278351,2.0061855670103093
14407,35.0,2494.0,690.0,1126.0,624.0,4.0313,385300.0,False,False,False,False,True,1.1057692307692308,3.996794871794872,1.8044871794871795
14408,38.0,2331.0,493.0,836.0,433.0,4.9125,452600.0,False,False,False,False,True,1.138568129330254,5.38337182448037,1.930715935334873
14409,22.0,2020.0,466.0,1010.0,429.0,3.4527,175000.0,False,False,False,False,True,1.0862470862470863,4.708624708624709,2.3543123543123543
14410,23.0,2578.0,665.0,989.0,622.0,3.5484,238000.0,False,False,False,False,True,1.0691318327974277,4.144694533762058,1.590032154340836
14411,28.0,2453.0,648.0,1082.0,617.0,3.625,266700.0,False,False,False,False,True,1.0502431118314424,3.9756888168557536,1.753646677471637
14412,35.0,1649.0,355.0,746.0,360.0,4.6293,356500.0,False,False,False,False,True,0.9861111111111112,4.580555555555556,2.0722222222222224
14413,44.0,2172.0,431.0,892.0,420.0,4.1742,342200.0,False,False,False,False,True,1.026190476190476,5.171428571428572,2.123809523809524
14414,17.0,1149.0,266.0,403.0,228.0,4.1652,241700.0,False,False,False,False,True,1.1666666666666667,5.0394736842105265,1.7675438596491229
14415,18.0,2539.0,616.0,964.0,526.0,3.4306,275000.0,False,False,False,False,True,1.1711026615969582,4.826996197718631,1.832699619771863
14416,20.0,961.0,278.0,525.0,254.0,3.1838,245800.0,False,False,False,False,True,1.094488188976378,3.783464566929134,2.0669291338582676
14418,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,False,False,False,False,True,2.127208480565371,6.151943462897527,1.795053003533569
14419,19.0,786.0,282.0,525.0,229.0,1.7273,137500.0,False,False,False,False,True,1.2314410480349345,3.432314410480349,2.2925764192139737
14420,23.0,1906.0,525.0,1029.0,491.0,2.93,183300.0,False,False,False,False,True,1.0692464358452138,3.8818737270875765,2.095723014256619
14421,22.0,2981.0,873.0,1751.0,745.0,2.3482,190600.0,False,False,False,False,True,1.1718120805369128,4.001342281879195,2.350335570469799
14422,27.0,1297.0,355.0,776.0,337.0,2.4643,244400.0,False,False,False,False,True,1.053412462908012,3.8486646884273,2.3026706231454006
14423,28.0,1508.0,263.0,996.0,267.0,3.8026,270000.0,False,False,False,False,True,0.9850187265917603,5.647940074906367,3.730337078651685
14424,21.0,1703.0,335.0,902.0,369.0,3.7813,362500.0,False,False,False,False,True,0.907859078590786,4.615176151761518,2.4444444444444446
14425,37.0,1096.0,260.0,490.0,267.0,3.2663,270600.0,False,False,False,False,True,0.9737827715355806,4.104868913857678,1.8352059925093633
14426,32.0,1601.0,468.0,731.0,429.0,2.5568,258300.0,False,False,False,False,True,1.0909090909090908,3.731934731934732,1.7039627039627039
14427,30.0,2061.0,631.0,1007.0,577.0,2.5813,253100.0,False,False,False,False,True,1.0935875216637783,3.5719237435008666,1.7452339688041594
14428,31.0,2182.0,630.0,1069.0,599.0,2.9781,212500.0,False,False,False,False,True,1.0517529215358932,3.642737896494157,1.7846410684474123
14429,27.0,848.0,300.0,455.0,298.0,3.0774,275000.0,False,False,False,False,True,1.0067114093959733,2.8456375838926173,1.5268456375838926
14430,25.0,1627.0,375.0,735.0,378.0,3.6429,317100.0,False,False,False,False,True,0.9920634920634921,4.304232804232805,1.9444444444444444
14431,20.0,1838.0,540.0,615.0,325.0,3.5486,193800.0,False,False,False,False,True,1.6615384615384616,5.655384615384615,1.8923076923076922
14432,21.0,2429.0,579.0,1011.0,538.0,3.225,229400.0,False,False,False,False,True,1.0762081784386617,4.514869888475836,1.879182156133829
14433,31.0,1403.0,388.0,724.0,371.0,2.6403,216100.0,False,False,False,False,True,1.045822102425876,3.7816711590296497,1.9514824797843666
14434,28.0,3379.0,918.0,1849.0,849.0,3.0293,241700.0,False,False,False,False,True,1.0812720848056536,3.9799764428739692,2.177856301531213
14435,26.0,3433.0,873.0,1492.0,798.0,2.9258,234800.0,False,False,False,False,True,1.093984962406015,4.302005012531328,1.8696741854636592
14436,28.0,1072.0,331.0,692.0,321.0,2.1357,187500.0,False,False,False,False,True,1.0311526479750779,3.339563862928349,2.155763239875389
14437,18.0,2205.0,661.0,874.0,580.0,3.8018,112500.0,False,False,False,False,True,1.139655172413793,3.8017241379310347,1.506896551724138
14438,19.0,1863.0,497.0,868.0,503.0,2.288,210000.0,False,False,False,False,True,0.9880715705765407,3.7037773359840953,1.7256461232604374
14439,30.0,1917.0,462.0,828.0,437.0,2.4671,276300.0,False,False,False,False,True,1.05720823798627,4.386727688787185,1.894736842105263
14440,29.0,3376.0,882.0,1513.0,843.0,3.101,238200.0,False,False,False,False,True,1.0462633451957295,4.004744958481614,1.7947805456702255
14441,32.0,2402.0,551.0,1020.0,532.0,3.3942,307400.0,False,False,False,False,True,1.0357142857142858,4.515037593984962,1.9172932330827068
14442,35.0,2281.0,506.0,1005.0,496.0,4.2296,275000.0,False,False,False,False,True,1.0201612903225807,4.598790322580645,2.026209677419355
14443,26.0,2442.0,659.0,1134.0,624.0,3.3274,295500.0,False,False,False,False,True,1.0560897435897436,3.9134615384615383,1.8173076923076923
14444,25.0,2076.0,586.0,1060.0,554.0,2.8421,227800.0,False,False,False,False,True,1.0577617328519855,3.747292418772563,1.9133574007220218
14445,30.0,1328.0,346.0,577.0,328.0,2.3284,290600.0,False,False,False,False,True,1.0548780487804879,4.048780487804878,1.7591463414634145
14446,37.0,1616.0,421.0,650.0,395.0,2.92,326500.0,False,False,False,False,True,1.0658227848101265,4.091139240506329,1.6455696202531647
14447,35.0,1878.0,308.0,598.0,257.0,6.9553,500001.0,False,False,False,False,True,1.198443579766537,7.307392996108949,2.3268482490272375
14448,30.0,1446.0,385.0,650.0,344.0,3.744,450000.0,False,False,False,False,True,1.119186046511628,4.203488372093023,1.8895348837209303
14449,33.0,1588.0,289.0,683.0,301.0,5.4103,332400.0,False,False,False,False,True,0.9601328903654485,5.275747508305648,2.2691029900332227
14450,34.0,2420.0,391.0,917.0,392.0,6.5881,394400.0,False,False,False,False,True,0.9974489795918368,6.173469387755102,2.3392857142857144
14451,39.0,1846.0,350.0,765.0,329.0,3.9187,311900.0,False,False,False,False,True,1.0638297872340425,5.6109422492401215,2.325227963525836
14452,34.0,1655.0,450.0,870.0,411.0,3.2109,376000.0,False,False,False,False,True,1.094890510948905,4.02676399026764,2.116788321167883
14453,41.0,1420.0,338.0,640.0,314.0,2.9306,360300.0,False,False,False,False,True,1.0764331210191083,4.522292993630574,2.038216560509554
14454,39.0,1877.0,426.0,805.0,409.0,3.875,410000.0,False,False,False,False,True,1.0415647921760391,4.589242053789731,1.9682151589242054
14455,34.0,2392.0,653.0,933.0,619.0,3.7306,500000.0,False,False,False,False,True,1.0549273021001615,3.864297253634895,1.507269789983845
14456,38.0,2367.0,480.0,891.0,428.0,4.1477,500001.0,False,False,False,False,True,1.1214953271028036,5.530373831775701,2.0817757009345796
14457,35.0,2908.0,595.0,1068.0,529.0,4.1793,500001.0,False,False,False,False,True,1.1247637051039698,5.497164461247637,2.01890359168242
14458,42.0,2820.0,488.0,1175.0,500.0,4.5083,405200.0,False,False,False,False,True,0.976,5.64,2.35
14459,42.0,2785.0,389.0,833.0,333.0,11.3074,500001.0,False,False,False,False,True,1.1681681681681682,8.363363363363364,2.5015015015015014
14460,34.0,2105.0,444.0,780.0,406.0,2.3187,488900.0,False,False,False,False,True,1.0935960591133005,5.184729064039409,1.9211822660098523
14461,21.0,2455.0,660.0,1015.0,597.0,3.7596,381300.0,False,False,False,False,True,1.1055276381909547,4.1122278056951425,1.7001675041876048
14463,28.0,2334.0,694.0,770.0,552.0,3.1324,500001.0,False,False,False,False,True,1.2572463768115942,4.228260869565218,1.394927536231884
14464,24.0,3271.0,508.0,1496.0,482.0,5.9359,422200.0,False,False,False,False,True,1.053941908713693,6.786307053941909,3.103734439834025
14465,22.0,3205.0,429.0,1083.0,410.0,8.1844,406300.0,False,False,False,False,True,1.0463414634146342,7.817073170731708,2.6414634146341465
14466,20.0,2467.0,332.0,731.0,335.0,7.2559,392300.0,False,False,False,False,True,0.991044776119403,7.364179104477612,2.182089552238806
14467,19.0,1759.0,214.0,659.0,195.0,10.7751,500001.0,False,False,False,False,True,1.0974358974358975,9.02051282051282,3.3794871794871795
14468,30.0,3652.0,499.0,978.0,462.0,8.2374,500001.0,False,False,False,False,True,1.08008658008658,7.904761904761905,2.116883116883117
14469,17.0,2075.0,262.0,704.0,241.0,10.9529,500001.0,False,False,False,False,True,1.0871369294605808,8.609958506224066,2.921161825726141
14470,26.0,3940.0,657.0,1180.0,600.0,6.1025,500001.0,False,False,False,False,True,1.095,6.566666666666666,1.9666666666666666
14471,18.0,5566.0,1465.0,6303.0,1458.0,1.858,205000.0,False,False,False,False,True,1.00480109739369,3.8175582990397805,4.323045267489712
14472,26.0,1647.0,261.0,694.0,259.0,4.6875,274400.0,False,False,False,False,True,1.0077220077220077,6.359073359073359,2.6795366795366795
14473,19.0,2691.0,347.0,1154.0,366.0,8.051,363600.0,False,False,False,False,True,0.9480874316939891,7.352459016393443,3.1530054644808745
14474,25.0,4229.0,601.0,1634.0,574.0,6.3955,316700.0,False,False,False,False,True,1.0470383275261324,7.367595818815331,2.846689895470383
14475,24.0,3596.0,494.0,1573.0,492.0,6.5382,326000.0,False,False,False,False,True,1.0040650406504066,7.308943089430894,3.1971544715447155
14476,26.0,1352.0,202.0,654.0,217.0,5.3693,260700.0,False,False,False,False,True,0.9308755760368663,6.2304147465437785,3.013824884792627
14477,15.0,2593.0,521.0,901.0,456.0,4.2065,277800.0,False,False,False,False,True,1.1425438596491229,5.68640350877193,1.9758771929824561
14478,26.0,2012.0,315.0,872.0,335.0,5.4067,277500.0,False,False,False,False,True,0.9402985074626866,6.005970149253732,2.6029850746268655
14479,18.0,3109.0,501.0,949.0,368.0,7.4351,445700.0,False,False,False,False,True,1.361413043478261,8.44836956521739,2.578804347826087
14480,19.0,5255.0,762.0,1773.0,725.0,7.8013,474000.0,False,False,False,False,True,1.0510344827586207,7.248275862068965,2.4455172413793105
14481,23.0,6139.0,826.0,2036.0,807.0,9.5245,500001.0,False,False,False,False,True,1.023543990086741,7.607187112763321,2.522924411400248
14482,24.0,1663.0,199.0,578.0,187.0,10.7721,500001.0,False,False,False,False,True,1.0641711229946524,8.893048128342246,3.090909090909091
14483,34.0,5846.0,785.0,1817.0,747.0,8.496,500001.0,False,False,False,False,True,1.0508701472556894,7.825970548862115,2.43239625167336
14484,35.0,1420.0,193.0,469.0,177.0,8.0639,500001.0,False,False,False,False,True,1.0903954802259888,8.022598870056497,2.6497175141242937
14485,25.0,2355.0,381.0,823.0,358.0,6.8322,500001.0,False,False,False,False,True,1.0642458100558658,6.578212290502793,2.298882681564246
14486,30.0,1670.0,219.0,606.0,202.0,12.4429,500001.0,False,False,False,False,True,1.0841584158415842,8.267326732673267,3.0
14487,25.0,2911.0,533.0,1137.0,499.0,5.1023,500001.0,False,False,False,False,True,1.0681362725450902,5.833667334669339,2.278557114228457
14488,27.0,2530.0,469.0,594.0,326.0,7.2821,500001.0,False,False,False,False,True,1.4386503067484662,7.7607361963190185,1.822085889570552
14489,42.0,1761.0,329.0,480.0,255.0,5.3787,500001.0,False,False,False,False,True,1.2901960784313726,6.905882352941177,1.8823529411764706
14490,18.0,3117.0,475.0,904.0,368.0,6.7587,388500.0,False,False,False,False,True,1.2907608695652173,8.470108695652174,2.4565217391304346
14491,22.0,3479.0,448.0,1252.0,440.0,10.0707,500001.0,False,False,False,False,True,1.018181818181818,7.906818181818182,2.8454545454545452
14492,18.0,4231.0,728.0,2030.0,720.0,6.1805,272400.0,False,False,False,False,True,1.011111111111111,5.876388888888889,2.8194444444444446
14493,19.0,3716.0,563.0,1788.0,587.0,5.2113,267400.0,False,False,False,False,True,0.959114139693356,6.330494037478705,3.0459965928449746
14494,22.0,3501.0,631.0,1297.0,581.0,4.7891,295300.0,False,False,False,False,True,1.0860585197934596,6.025817555938038,2.2323580034423407
14495,26.0,2298.0,549.0,980.0,555.0,2.4207,213500.0,False,False,False,False,True,0.9891891891891892,4.140540540540541,1.7657657657657657
14496,15.0,2895.0,498.0,1164.0,443.0,5.102,417500.0,False,False,False,False,True,1.1241534988713318,6.534988713318285,2.6275395033860045
14497,15.0,2290.0,662.0,1034.0,594.0,3.0104,204200.0,False,False,False,False,True,1.1144781144781144,3.855218855218855,1.7407407407407407
14498,16.0,1675.0,354.0,604.0,332.0,5.2326,188300.0,False,False,False,False,True,1.0662650602409638,5.045180722891566,1.819277108433735
14499,15.0,1199.0,301.0,510.0,296.0,3.6083,180100.0,False,False,False,False,True,1.0168918918918919,4.050675675675675,1.722972972972973
14500,15.0,1703.0,320.0,587.0,282.0,5.0855,209800.0,False,False,False,False,True,1.1347517730496455,6.039007092198582,2.0815602836879434
14501,16.0,1200.0,468.0,648.0,443.0,3.045,100000.0,False,False,False,False,True,1.0564334085778782,2.708803611738149,1.4627539503386005
14502,11.0,3123.0,740.0,1223.0,634.0,5.417,196800.0,False,False,False,False,True,1.167192429022082,4.925867507886435,1.9290220820189274
14503,16.0,2800.0,566.0,1267.0,518.0,3.2794,148600.0,False,False,False,False,True,1.0926640926640927,5.405405405405405,2.445945945945946
14504,14.0,3512.0,807.0,1835.0,792.0,3.35,171000.0,False,False,False,False,True,1.018939393939394,4.434343434343434,2.316919191919192
14505,4.0,16289.0,4585.0,7604.0,4176.0,3.6287,280800.0,False,False,False,False,True,1.09794061302682,3.9006226053639845,1.8208812260536398
14506,5.0,3511.0,1008.0,1599.0,918.0,3.8542,176600.0,False,False,False,False,True,1.0980392156862746,3.8246187363834423,1.7418300653594772
14507,14.0,3114.0,773.0,1592.0,776.0,3.3176,156100.0,False,False,False,False,True,0.9961340206185567,4.012886597938144,2.051546391752577
14508,4.0,4308.0,1095.0,1923.0,932.0,3.9356,267000.0,False,False,False,False,True,1.1748927038626609,4.622317596566524,2.063304721030043
